iter	Passed	Remaining
3213	417672	362051
3214	417804	361923
3215	417935	361794
3216	418065	361664
3217	418195	361534
3218	418322	361402
3219	418451	361272
3220	418578	361138
3221	418705	361007
3222	418832	360874
3223	418960	360743
3224	419095	360616
3225	419226	360488
3226	419353	360355
3227	419491	360232
3228	419631	360110
3229	419768	359987
3230	419907	359864
3231	420047	359744
3232	420186	359621
3233	420322	359496
3234	420461	359374
3235	420604	359255
3236	420745	359134
3237	420887	359015
3238	421030	358896
3239	421176	358780
3240	421317	358659
3241	421459	358539
3242	421600	358419
3243	421743	358300
3244	421885	358180
3245	422014	358049
3246	422145	357920
3247	422275	357790
3248	422404	357659
3249	422543	357537
3250	422681	357413
3251	422818	357289
3252	422955	357165
3253	423093	357041
3254	423231	356918
3255	423371	356797
3256	423510	356674
3257	423648	356551
3258	423772	356416
3259	423896	356281
3260	424021	356146
3261	424152	356017
3262	424279	355885
3263	424410	355755
3264	424544	355629
3265	424675	355499
3266	424810	355373
3267	424941	355245
3268	425074	355117
3269	425205	354988
3270	425337	354859
3271	425470	354732
3272	425610	354610
3273	425745	354484
3274	425881	354359
3275	426025	354241
3276	426176	354127
3277	426309	354000
3278	426443	353873
3279	426577	353747
3280	426706	353616
3281	426837	353486
3282	426969	353358
3283	427101	353230
3284	427235	353103
3285	427369	352976
3286	427506	352852
3287	427638	352723
3288	427765	352590
3289	427894	352460
3290	428030	352335
3291	428159	352204
3292	428289	352073
3293	428418	351943
3294	428551	351815
3295	428693	351695
3296	428830	351570
3297	428965	351445
3298	429099	351318
3299	429238	351195
3300	429374	351069
3301	429508	350942
3302	429636	350810
3303	429772	350685
3304	429910	350562
3305	430050	350440
3306	430186	350315
3307	430320	350188
3308	430451	350058
3309	430583	349930
3310	430714	349801
3311	430846	349672
3312	430976	349542
3313	431123	349426
3314	431265	349305
3315	431401	349180
3316	431535	349053
3317	431670	348927
3318	431801	348797
3319	431933	348669
3320	432064	348539
3321	432196	348411
3322	432333	348287
3323	432466	348158
3324	432598	348030
3325	432728	347900
3326	432858	347769
3327	432992	347642
3328	433122	347512
3329	433249	347380
3330	433379	347250
3331	433510	347120
3332	433639	346989
3333	433770	346860
3334	433902	346731
3335	434029	346599
3336	434161	346470
3337	434291	346340
3338	434421	346210
3339	434553	346081
3340	434686	345953
3341	434816	345823
3342	434961	345704
3343	435100	345582
3344	435234	345455
3345	435368	345327
3346	435502	345200
3347	435636	345074
3348	435763	344941
3349	435892	344810
3350	436033	344689
3351	436184	344575
3352	436324	344453
3353	436467	344332
3354	436616	344217
3355	436757	344096
3356	436895	343971
3357	437033	343848
3358	437169	343722
3359	437308	343599
3360	437445	343474
3361	437580	343348
3362	437720	343225
3363	437853	343098
3364	437991	342973
3365	438131	342851
3366	438271	342729
3367	438414	342608
3368	438549	342482
3369	438680	342353
3370	438814	342225
3371	438953	342102
3372	439093	341980
3373	439228	341853
3374	439363	341727
3375	439502	341603
3376	439640	341479
3377	439779	341356
3378	439937	341247
3379	440075	341123
3380	440214	341000
3381	440353	340876
3382	440489	340751
3383	440627	340626
3384	440765	340503
3385	440903	340378
3386	441032	340247
3387	441163	340117
3388	441293	339987
3389	441421	339855
3390	441548	339722
3391	441673	339588
3392	441798	339454
3393	441923	339320
3394	442060	339195
3395	442183	339059
3396	442307	338924
3397	442428	338787
3398	442556	338655
3399	442681	338521
3400	442804	338385
3401	442927	338249
3402	443051	338114
3403	443180	337983
3404	443305	337849
3405	443431	337716
3406	443556	337582
3407	443680	337446
3408	443805	337312
3409	443932	337180
3410	444055	337044
3411	444179	336909
3412	444301	336773
3413	444426	336639
3414	444549	336503
3415	444672	336368
3416	444797	336233
3417	444922	336099
3418	445047	335965
3419	445173	335832
3420	445297	335697
3421	445422	335564
3422	445548	335430
3423	445674	335297
3424	445805	335167
3425	445939	335040
3426	446078	334916
3427	446217	334792
3428	446351	334666
3429	446484	334538
3430	446622	334413
3431	446760	334288
3432	446894	334161
3433	447033	334038
3434	447168	333911
3435	447306	333787
3436	447441	333661
3437	447580	333537
3438	447721	333415
3439	447860	333291
3440	447999	333167
3441	448140	333045
3442	448277	332920
3443	448421	332800
3444	448562	332678
3445	448701	332555
3446	448840	332430
3447	448978	332306
3448	449114	332180
3449	449244	332050
3450	449375	331920
3451	449510	331793
3452	449647	331669
3453	449776	331537
3454	449898	331401
3455	450028	331270
3456	450154	331137
3457	450278	331002
3458	450402	330868
3459	450529	330735
3460	450652	330599
3461	450775	330464
3462	450901	330331
3463	451027	330198
3464	451155	330066
3465	451282	329933
3466	451407	329799
3467	451529	329663
3468	451671	329542
3469	451798	329409
3470	451922	329274
3471	452058	329148
3472	452181	329012
3473	452304	328877
3474	452428	328743
3475	452551	328607
3476	452676	328473
3477	452800	328339
3478	452923	328203
3479	453049	328070
3480	453174	327936
3481	453301	327804
3482	453422	327667
3483	453546	327532
3484	453669	327397
3485	453792	327261
3486	453916	327127
3487	454040	326992
3488	454165	326858
3489	454286	326722
3490	454410	326586
3491	454531	326450
3492	454653	326314
3493	454774	326177
3494	454906	326048
3495	455036	325918
3496	455169	325790
3497	455304	325663
3498	455440	325537
3499	455573	325409
3500	455712	325285
3501	455848	325159
3502	455981	325031
3503	456119	324907
3504	456259	324783
3505	456395	324658
3506	456529	324530
3507	456665	324404
3508	456801	324278
3509	456939	324153
3510	457077	324029
3511	457215	323904
3512	457352	323779
3513	457488	323652
3514	457627	323529
3515	457765	323404
3516	457903	323279
3517	458038	323152
3518	458174	323026
3519	458312	322902
3520	458440	322770
3521	458569	322638
3522	458696	322506
3523	458824	322374
3524	458949	322241
3525	459075	322108
3526	459200	321973
3527	459325	321840
3528	459453	321708
3529	459577	321574
3530	459700	321438
3531	459827	321306
3532	459956	321175
3533	460083	321042
3534	460207	320908
3535	460330	320773
3536	460451	320636
3537	460577	320503
3538	460699	320367
3539	460826	320235
3540	460951	320101
3541	461077	319968
3542	461205	319836
3543	461327	319701
3544	461447	319563
3545	461571	319429
3546	461693	319293
3547	461814	319156
3548	461938	319022
3549	462059	318886
3550	462183	318751
3551	462306	318616
3552	462430	318482
3553	462552	318346
3554	462676	318211
3555	462798	318076
3556	462922	317942
3557	463046	317807
3558	463169	317672
3559	463295	317539
3560	463418	317404
3561	463541	317269
3562	463663	317133
3563	463786	316998
3564	463909	316864
3565	464033	316729
3566	464158	316595
3567	464282	316461
3568	464414	316333
3569	464549	316205
3570	464680	316076
3571	464814	315949
3572	464948	315821
3573	465090	315699
3574	465227	315574
3575	465362	315446
3576	465501	315322
3577	465639	315198
3578	465775	315071
3579	465911	314945
3580	466049	314820
3581	466189	314697
3582	466328	314573
3583	466463	314446
3584	466599	314320
3585	466737	314194
3586	466871	314067
3587	467008	313942
3588	467144	313815
3589	467280	313689
3590	467416	313563
3591	467552	313437
3592	467688	313311
3593	467824	313184
3594	467954	313054
3595	468082	312923
3596	468206	312788
3597	468335	312657
3598	468462	312525
3599	468589	312393
3600	468714	312259
3601	468837	312124
3602	468964	311992
3603	469089	311858
3604	469214	311725
3605	469350	311598
3606	469478	311467
3607	469602	311332
3608	469725	311198
3609	469848	311062
3610	469971	310928
3611	470098	310796
3612	470224	310663
3613	470347	310528
3614	470474	310395
3615	470594	310259
3616	470719	310125
3617	470842	309990
3618	470967	309857
3619	471092	309723
3620	471221	309593
3621	471350	309462
3622	471474	309328
3623	471599	309194
3624	471747	309075
3625	471886	308951
3626	472012	308819
3627	472158	308698
3628	472295	308573
3629	472422	308440
3630	472550	308309
3631	472694	308188
3632	472824	308058
3633	472957	307929
3634	473083	307797
3635	473213	307666
3636	473343	307536
3637	473478	307409
3638	473610	307280
3639	473744	307153
3640	473878	307025
3641	474015	306899
3642	474144	306768
3643	474269	306635
3644	474394	306501
3645	474517	306367
3646	474639	306231
3647	474766	306099
3648	474891	305965
3649	475015	305831
3650	475138	305697
3651	475265	305564
3652	475392	305432
3653	475515	305297
3654	475640	305164
3655	475764	305030
3656	475888	304896
3657	476012	304762
3658	476136	304628
3659	476267	304498
3660	476392	304365
3661	476514	304230
3662	476638	304096
3663	476764	303963
3664	476888	303829
3665	477015	303697
3666	477151	303570
3667	477281	303440
3668	477413	303311
3669	477546	303183
3670	477675	303052
3671	477804	302921
3672	477942	302796
3673	478088	302676
3674	478228	302553
3675	478365	302427
3676	478506	302303
3677	478646	302179
3678	478786	302055
3679	478922	301929
3680	479059	301803
3681	479199	301679
3682	479336	301553
3683	479474	301428
3684	479609	301301
3685	479745	301174
3686	479881	301048
3687	480017	300921
3688	480157	300797
3689	480296	300673
3690	480435	300548
3691	480570	300421
3692	480705	300294
3693	480840	300167
3694	480975	300040
3695	481112	299914
3696	481252	299790
3697	481390	299665
3698	481526	299538
3699	481663	299412
3700	481798	299285
3701	481925	299153
3702	482053	299021
3703	482180	298889
3704	482308	298757
3705	482434	298625
3706	482573	298500
3707	482695	298365
3708	482819	298230
3709	482950	298101
3710	483074	297967
3711	483199	297834
3712	483321	297698
3713	483446	297565
3714	483577	297436
3715	483708	297306
3716	483838	297176
3717	483972	297047
3718	484106	296920
3719	484242	296793
3720	484377	296666
3721	484514	296540
3722	484648	296412
3723	484786	296287
3724	484921	296160
3725	485059	296034
3726	485195	295908
3727	485333	295782
3728	485470	295656
3729	485610	295532
3730	485746	295406
3731	485881	295278
3732	486018	295152
3733	486156	295027
3734	486295	294902
3735	486444	294783
3736	486574	294652
3737	486699	294519
3738	486826	294387
3739	486954	294255
3740	487081	294123
3741	487209	293992
3742	487343	293864
3743	487468	293730
3744	487594	293598
3745	487721	293466
3746	487845	293332
3747	487970	293198
3748	488092	293064
3749	488216	292930
3750	488339	292795
3751	488463	292661
3752	488591	292530
3753	488714	292395
3754	488838	292261
3755	488961	292127
3756	489086	291993
3757	489209	291859
3758	489330	291723
3759	489457	291591
3760	489583	291459
3761	489708	291325
3762	489833	291192
3763	489959	291059
3764	490085	290927
3765	490209	290793
3766	490334	290660
3767	490459	290527
3768	490583	290393
3769	490714	290263
3770	490839	290130
3771	490966	289998
3772	491091	289865
3773	491216	289731
3774	491343	289599
3775	491468	289466
3776	491592	289332
3777	491717	289199
3778	491838	289064
3779	491964	288931
3780	492090	288799
3781	492215	288665
3782	492337	288531
3783	492459	288396
3784	492587	288264
3785	492710	288129
3786	492830	287993
3787	492956	287861
3788	493082	287729
3789	493205	287595
3790	493330	287461
3791	493452	287326
3792	493576	287193
3793	493700	287059
3794	493823	286925
3795	493948	286791
3796	494069	286656
3797	494192	286522
3798	494321	286391
3799	494446	286258
3800	494570	286125
3801	494697	285992
3802	494829	285863
3803	494953	285730
3804	495080	285598
3805	495207	285466
3806	495333	285334
3807	495459	285201
3808	495584	285068
3809	495710	284936
3810	495834	284802
3811	495958	284668
3812	496078	284532
3813	496201	284398
3814	496329	284267
3815	496460	284138
3816	496593	284009
3817	496721	283877
3818	496848	283746
3819	496974	283613
3820	497099	283480
3821	497226	283348
3822	497350	283215
3823	497476	283083
3824	497599	282948
3825	497724	282815
3826	497847	282681
3827	497968	282546
3828	498094	282413
3829	498221	282282
3830	498356	282154
3831	498487	282025
3832	498620	281896
3833	498754	281768
3834	498889	281641
3835	499028	281516
3836	499162	281388
3837	499298	281261
3838	499434	281135
3839	499573	281009
3840	499709	280883
3841	499847	280757
3842	499983	280630
3843	500119	280504
3844	500254	280376
3845	500396	280253
3846	500530	280125
3847	500665	279998
3848	500806	279873
3849	500943	279747
3850	501080	279621
3851	501216	279494
3852	501357	279370
3853	501497	279245
3854	501635	279120
3855	501772	278993
3856	501908	278867
3857	502045	278740
3858	502181	278613
3859	502309	278482
3860	502439	278352
3861	502565	278219
3862	502695	278089
3863	502821	277957
3864	502948	277825
3865	503074	277692
3866	503193	277556
3867	503315	277422
3868	503440	277288
3869	503564	277155
3870	503686	277021
3871	503819	276892
3872	503955	276765
3873	504092	276639
3874	504225	276510
3875	504360	276383
3876	504494	276255
3877	504642	276135
3878	504776	276006
3879	504912	275879
3880	505048	275753
3881	505184	275626
3882	505321	275500
3883	505456	275372
3884	505592	275245
3885	505746	275127
3886	505884	275002
3887	506020	274875
3888	506156	274748
3889	506296	274623
3890	506433	274497
3891	506572	274371
3892	506710	274245
3893	506845	274118
3894	506980	273990
3895	507117	273864
3896	507254	273737
3897	507383	273606
3898	507510	273475
3899	507639	273344
3900	507765	273212
3901	507892	273080
3902	508017	272946
3903	508141	272813
3904	508263	272679
3905	508387	272545
3906	508510	272411
3907	508634	272278
3908	508757	272144
3909	508883	272012
3910	509008	271878
3911	509131	271745
3912	509259	271613
3913	509386	271481
3914	509510	271348
3915	509633	271214
3916	509758	271081
3917	509883	270948
3918	510010	270816
3919	510136	270684
3920	510261	270551
3921	510386	270418
3922	510515	270288
3923	510650	270160
3924	510784	270032
3925	510917	269903
3926	511053	269776
3927	511190	269650
3928	511329	269525
3929	511468	269399
3930	511605	269272
3931	511744	269147
3932	511884	269022
3933	512024	268897
3934	512164	268772
3935	512300	268645
3936	512436	268518
3937	512588	268399
3938	512724	268272
3939	512861	268145
3940	512997	268018
3941	513133	267891
3942	513269	267764
3943	513405	267637
3944	513541	267510
3945	513678	267383
3946	513814	267256
3947	513952	267130
3948	514082	267000
3949	514208	266867
3950	514344	266740
3951	514479	266613
3952	514614	266485
3953	514749	266357
3954	514876	266225
3955	515001	266092
3956	515133	265963
3957	515259	265831
3958	515385	265698
3959	515509	265565
3960	515636	265433
3961	515759	265299
3962	515884	265166
3963	516010	265034
3964	516139	264903
3965	516267	264772
3966	516401	264644
3967	516533	264515
3968	516668	264387
3969	516802	264259
3970	516939	264132
3971	517074	264004
3972	517208	263876
3973	517343	263748
3974	517481	263622
3975	517614	263493
3976	517752	263367
3977	517890	263241
3978	518032	263117
3979	518170	262990
3980	518304	262862
3981	518442	262736
3982	518579	262609
3983	518714	262482
3984	518851	262355
3985	518987	262227
3986	519123	262100
3987	519251	261969
3988	519379	261838
3989	519501	261703
3990	519630	261572
3991	519757	261440
3992	519882	261308
3993	520010	261177
3994	520134	261043
3995	520257	260909
3996	520380	260776
3997	520504	260642
3998	520626	260508
3999	520747	260373
4000	520872	260240
4001	520995	260107
4002	521117	259972
4003	521248	259842
4004	521377	259712
4005	521510	259583
4006	521631	259448
4007	521759	259317
4008	521883	259184
4009	522007	259051
4010	522132	258918
4011	522266	258789
4012	522391	258657
4013	522515	258524
4014	522639	258390
4015	522777	258264
4016	522903	258132
4017	523030	258000
4018	523154	257867
4019	523279	257734
4020	523406	257603
4021	523532	257470
4022	523667	257343
4023	523790	257209
4024	523911	257074
4025	524038	256942
4026	524161	256809
4027	524288	256677
4028	524412	256544
4029	524537	256411
4030	524664	256279
4031	524790	256147
4032	524913	256013
4033	525036	255880
4034	525171	255752
4035	525296	255619
4036	525418	255485
4037	525552	255357
4038	525680	255226
4039	525807	255094
4040	525928	254960
4041	526055	254828
4042	526181	254696
4043	526307	254564
4044	526431	254431
4045	526555	254298
4046	526682	254166
4047	526809	254034
4048	526934	253901
4049	527061	253770
4050	527189	253639
4051	527313	253505
4052	527436	253372
4053	527559	253239
4054	527685	253107
4055	527808	252973
4056	527932	252840
4057	528057	252707
4058	528179	252573
4059	528303	252440
4060	528428	252308
4061	528553	252175
4062	528676	252041
4063	528800	251908
4064	528926	251776
4065	529051	251644
4066	529172	251509
4067	529296	251376
4068	529421	251244
4069	529545	251111
4070	529667	250977
4071	529789	250843
4072	529909	250708
4073	530033	250575
4074	530156	250442
4075	530280	250309
4076	530403	250175
4077	530527	250042
4078	530648	249908
4079	530773	249775
4080	530898	249643
4081	531022	249510
4082	531149	249378
4083	531280	249249
4084	531409	249118
4085	531536	248986
4086	531663	248855
4087	531791	248724
4088	531913	248590
4089	532036	248457
4090	532163	248325
4091	532285	248191
4092	532410	248059
4093	532534	247926
4094	532659	247793
4095	532781	247660
4096	532906	247527
4097	533032	247395
4098	533157	247263
4099	533286	247132
4100	533412	247000
4101	533537	246868
4102	533661	246735
4103	533783	246601
4104	533907	246468
4105	534031	246336
4106	534156	246203
4107	534280	246070
4108	534403	245937
4109	534530	245806
4110	534660	245675
4111	534794	245547
4112	534928	245419
4113	535060	245290
4114	535195	245162
4115	535329	245034
4116	535463	244905
4117	535598	244778
4118	535734	244650
4119	535866	244521
4120	535998	244392
4121	536132	244264
4122	536267	244136
4123	536405	244009
4124	536539	243881
4125	536672	243752
4126	536807	243624
4127	536942	243497
4128	537076	243368
4129	537207	243239
4130	537337	243109
4131	537465	242978
4132	537587	242844
4133	537709	242710
4134	537831	242576
4135	537953	242443
4136	538076	242309
4137	538199	242176
4138	538322	242043
4139	538443	241909
4140	538565	241775
4141	538686	241641
4142	538808	241507
4143	538933	241375
4144	539061	241244
4145	539195	241116
4146	539328	240987
4147	539460	240858
4148	539593	240729
4149	539727	240601
4150	539860	240472
4151	539999	240346
4152	540137	240220
4153	540274	240093
4154	540411	239966
4155	540548	239839
4156	540687	239713
4157	540827	239587
4158	540965	239460
4159	541101	239333
4160	541237	239205
4161	541373	239078
4162	541514	238953
4163	541664	238831
4164	541814	238710
4165	541952	238583
4166	542082	238453
4167	542213	238324
4168	542343	238193
4169	542471	238063
4170	542596	237930
4171	542721	237798
4172	542845	237665
4173	542971	237533
4174	543098	237402
4175	543223	237269
4176	543344	237135
4177	543470	237003
4178	543594	236871
4179	543718	236738
4180	543844	236607
4181	543969	236474
4182	544092	236341
4183	544214	236208
4184	544339	236075
4185	544465	235943
4186	544589	235811
4187	544712	235677
4188	544836	235545
4189	544964	235414
4190	545085	235280
4191	545213	235149
4192	545350	235022
4193	545481	234892
4194	545614	234763
4195	545746	234634
4196	545879	234505
4197	546013	234377
4198	546147	234248
4199	546282	234121
4200	546418	233993
4201	546563	233870
4202	546703	233744
4203	546841	233617
4204	546978	233490
4205	547116	233363
4206	547253	233236
4207	547391	233109
4208	547527	232982
4209	547666	232855
4210	547805	232729
4211	547945	232603
4212	548080	232475
4213	548217	232348
4214	548354	232221
4215	548490	232093
4216	548628	231967
4217	548765	231839
4218	548902	231712
4219	549030	231581
4220	549156	231449
4221	549284	231318
4222	549409	231186
4223	549536	231055
4224	549662	230923
4225	549789	230791
4226	549917	230661
4227	550042	230528
4228	550168	230396
4229	550295	230265
4230	550427	230136
4231	550569	230011
4232	550714	229887
4233	550849	229759
4234	550984	229630
4235	551127	229506
4236	551261	229377
4237	551398	229250
4238	551544	229127
4239	551686	229002
4240	551820	228873
4241	551960	228747
4242	552090	228617
4243	552221	228487
4244	552352	228357
4245	552496	228233
4246	552625	228102
4247	552754	227972
4248	552883	227841
4249	553012	227710
4250	553140	227580
4251	553272	227450
4252	553407	227322
4253	553536	227192
4254	553663	227060
4255	553794	226930
4256	553931	226803
4257	554064	226674
4258	554197	226545
4259	554332	226417
4260	554466	226289
4261	554602	226161
4262	554743	226035
4263	554871	225904
4264	555002	225774
4265	555131	225644
4266	555262	225514
4267	555388	225382
4268	555517	225252
4269	555648	225122
4270	555779	224992
4271	555916	224865
4272	556051	224737
4273	556180	224606
4274	556311	224476
4275	556451	224350
4276	556584	224221
4277	556713	224091
4278	556838	223958
4279	556977	223832
4280	557100	223699
4281	557224	223566
4282	557348	223434
4283	557471	223301
4284	557597	223169
4285	557722	223036
4286	557847	222904
4287	557974	222773
4288	558108	222644
4289	558243	222516
4290	558374	222386
4291	558518	222262
4292	558654	222134
4293	558791	222006
4294	558926	221878
4295	559065	221752
4296	559219	221631
4297	559358	221505
4298	559496	221377
4299	559633	221250
4300	559773	221124
4301	559910	220996
4302	560047	220869
4303	560183	220741
4304	560319	220613
4305	560455	220485
4306	560592	220358
4307	560728	220230
4308	560865	220102
4309	560999	219974
4310	561136	219846
4311	561275	219720
4312	561414	219593
4313	561554	219467
4314	561699	219342
4315	561848	219220
4316	562001	219098
4317	562162	218980
4318	562324	218862
4319	562471	218738
4320	562614	218613
4321	562759	218489
4322	562897	218361
4323	563033	218233
4324	563176	218108
4325	563322	217984
4326	563466	217859
4327	563627	217741
4328	563773	217617
4329	563932	217498
4330	564087	217377
4331	564240	217256
4332	564393	217134
4333	564542	217011
4334	564688	216887
4335	564838	216764
4336	564989	216642
4337	565135	216518
4338	565284	216395
4339	565431	216271
4340	565582	216148
4341	565729	216024
4342	565878	215901
4343	566026	215778
4344	566179	215656
4345	566329	215533
4346	566486	215413
4347	566640	215292
4348	566789	215168
4349	566938	215045
4350	567094	214925
4351	567251	214804
4352	567413	214686
4353	567563	214563
4354	567710	214439
4355	567860	214316
4356	568011	214193
4357	568159	214070
4358	568296	213942
4359	568438	213816
4360	568575	213688
4361	568712	213560
4362	568852	213433
4363	568988	213305
4364	569124	213177
4365	569259	213048
4366	569384	212916
4367	569510	212784
4368	569640	212653
4369	569771	212523
4370	569900	212392
4371	570034	212263
4372	570170	212135
4373	570302	212005
4374	570434	211875
4375	570561	211744
4376	570693	211614
4377	570826	211484
4378	570961	211356
4379	571095	211227
4380	571229	211098
4381	571363	210969
4382	571494	210838
4383	571631	210710
4384	571770	210583
4385	571909	210456
4386	572044	210327
4387	572174	210197
4388	572307	210067
4389	572446	209940
4390	572579	209811
4391	572711	209681
4392	572846	209552
4393	572982	209424
4394	573116	209295
4395	573250	209166
4396	573388	209038
4397	573525	208910
4398	573665	208783
4399	573807	208657
4400	573950	208531
4401	574095	208406
4402	574245	208282
4403	574391	208158
4404	574535	208032
4405	574681	207907
4406	574825	207782
4407	574966	207655
4408	575107	207529
4409	575251	207403
4410	575400	207280
4411	575552	207157
4412	575703	207034
4413	575854	206910
4414	576000	206786
4415	576151	206662
4416	576297	206538
4417	576438	206411
4418	576587	206287
4419	576728	206160
4420	576872	206035
4421	577016	205909
4422	577156	205782
4423	577299	205656
4424	577445	205531
4425	577590	205406
4426	577736	205280
4427	577879	205155
4428	578028	205031
4429	578165	204902
4430	578303	204774
4431	578446	204648
4432	578610	204530
4433	578769	204409
4434	578923	204287
4435	579078	204165
4436	579230	204042
4437	579387	203921
4438	579537	203797
4439	579690	203675
4440	579839	203550
4441	579985	203425
4442	580127	203299
4443	580278	203175
4444	580422	203050
4445	580567	202924
4446	580712	202798
4447	580858	202673
4448	581003	202547
4449	581149	202422
4450	581293	202296
4451	581441	202172
4452	581596	202050
4453	581746	201926
4454	581905	201805
4455	582074	201688
4456	582225	201564
4457	582381	201442
4458	582526	201317
4459	582674	201192
4460	582822	201067
4461	582967	200942
4462	583118	200818
4463	583267	200694
4464	583415	200569
4465	583562	200444
4466	583710	200319
4467	583855	200193
4468	584002	200068
4469	584147	199943
4470	584297	199818
4471	584443	199693
4472	584591	199568
4473	584733	199442
4474	584875	199315
4475	585019	199188
4476	585161	199062
4477	585307	198936
4478	585450	198810
