iter	RMSE
3218	1.295186772
3219	1.295058567
3220	1.294770581
3221	1.294550728
3222	1.294460707
3223	1.294187319
3224	1.293894062
3225	1.293528874
3226	1.293329456
3227	1.29313503
3228	1.292902156
3229	1.292552759
3230	1.292230237
3231	1.292119261
3232	1.291883065
3233	1.291715514
3234	1.291626664
3235	1.29132744
3236	1.291082551
3237	1.29096486
3238	1.290648965
3239	1.290387755
3240	1.290327559
3241	1.290152311
3242	1.289956347
3243	1.289698375
3244	1.289481543
3245	1.289323554
3246	1.289189754
3247	1.288881624
3248	1.288615678
3249	1.288364331
3250	1.288114021
3251	1.287759217
3252	1.287633548
3253	1.287367713
3254	1.287125455
3255	1.286945413
3256	1.286735217
3257	1.286531235
3258	1.286449184
3259	1.286250003
3260	1.286005342
3261	1.285815571
3262	1.285561101
3263	1.285269867
3264	1.285186314
3265	1.285068644
3266	1.284824562
3267	1.284469814
3268	1.284172591
3269	1.28390041
3270	1.283829882
3271	1.283582921
3272	1.283312439
3273	1.283072781
3274	1.283064681
3275	1.282873992
3276	1.282687815
3277	1.282401156
3278	1.282134211
3279	1.281933719
3280	1.281927073
3281	1.281752785
3282	1.281460884
3283	1.281249594
3284	1.281105687
3285	1.280773977
3286	1.280514683
3287	1.280330682
3288	1.280196362
3289	1.279974664
3290	1.27956737
3291	1.279551903
3292	1.279516462
3293	1.279241293
3294	1.279074404
3295	1.278970954
3296	1.278749236
3297	1.278653273
3298	1.27850734
3299	1.278372311
3300	1.278326134
3301	1.278036568
3302	1.277886781
3303	1.277663769
3304	1.277386843
3305	1.277197521
3306	1.2769683
3307	1.27676869
3308	1.276506412
3309	1.276401944
3310	1.27616531
3311	1.275992624
3312	1.275867182
3313	1.275661116
3314	1.275349626
3315	1.275141498
3316	1.27504107
3317	1.274775731
3318	1.274554061
3319	1.27441812
3320	1.274328391
3321	1.27418613
3322	1.273922697
3323	1.273811059
3324	1.273634534
3325	1.273339153
3326	1.273314759
3327	1.273222153
3328	1.273098433
3329	1.272856714
3330	1.272720013
3331	1.272628412
3332	1.272384911
3333	1.272085632
3334	1.271908994
3335	1.271734704
3336	1.271581913
3337	1.271344682
3338	1.271148584
3339	1.270939827
3340	1.270731853
3341	1.270546836
3342	1.270270483
3343	1.270149264
3344	1.270008378
3345	1.269965391
3346	1.269772534
3347	1.269512483
3348	1.269236758
3349	1.269050497
3350	1.268775088
3351	1.268465225
3352	1.268294889
3353	1.268039175
3354	1.267749951
3355	1.26764102
3356	1.267360083
3357	1.267181054
3358	1.267146741
3359	1.266899783
3360	1.26689394
3361	1.266689423
3362	1.266405438
3363	1.266341703
3364	1.266315553
3365	1.266241181
3366	1.266123512
3367	1.265800828
3368	1.265795692
3369	1.265648031
3370	1.265384699
3371	1.265213017
3372	1.264992201
3373	1.26490397
3374	1.264812091
3375	1.264597936
3376	1.264382475
3377	1.264172738
3378	1.263931785
3379	1.263732994
3380	1.263332088
3381	1.263256982
3382	1.26319073
3383	1.263061776
3384	1.262839053
3385	1.262642051
3386	1.262594724
3387	1.26244943
3388	1.262237918
3389	1.261969622
3390	1.261745146
3391	1.2616622
3392	1.261374142
3393	1.261072927
3394	1.260777843
3395	1.260536623
3396	1.260241636
3397	1.2599868
3398	1.25972314
3399	1.259554781
3400	1.259343716
3401	1.259055054
3402	1.258940467
3403	1.258710851
3404	1.258474926
3405	1.258264141
3406	1.258146068
3407	1.258083533
3408	1.257862682
3409	1.257546838
3410	1.25734652
3411	1.257055145
3412	1.257005679
3413	1.256637016
3414	1.256439969
3415	1.256429666
3416	1.256115677
3417	1.255789102
3418	1.255554693
3419	1.255278542
3420	1.25502147
3421	1.254829138
3422	1.254567047
3423	1.254397729
3424	1.254248051
3425	1.254043735
3426	1.253745022
3427	1.253596509
3428	1.253421446
3429	1.253312388
3430	1.253180539
3431	1.253020467
3432	1.252893609
3433	1.252670584
3434	1.252556842
3435	1.2522794
3436	1.252237828
3437	1.252221887
3438	1.252014883
3439	1.251741036
3440	1.251658384
3441	1.251485782
3442	1.251281973
3443	1.251259473
3444	1.251050986
3445	1.250723118
3446	1.250476693
3447	1.250176843
3448	1.249996181
3449	1.249841976
3450	1.249649652
3451	1.249555436
3452	1.249373867
3453	1.249258849
3454	1.249100264
3455	1.249040608
3456	1.248779048
3457	1.248585637
3458	1.248497389
3459	1.248262185
3460	1.248205626
3461	1.248012168
3462	1.247904737
3463	1.247648459
3464	1.247465082
3465	1.247181294
3466	1.246995768
3467	1.246979834
3468	1.246732704
3469	1.246436707
3470	1.246168634
3471	1.246152681
3472	1.246137511
3473	1.246047802
3474	1.245707897
3475	1.245621064
3476	1.245513769
3477	1.245474797
3478	1.245309695
3479	1.245084588
3480	1.244860931
3481	1.244633815
3482	1.244627307
3483	1.244421054
3484	1.244244057
3485	1.244039639
3486	1.243791584
3487	1.243467316
3488	1.243261477
3489	1.243070386
3490	1.242745793
3491	1.242542608
3492	1.242346305
3493	1.24209036
3494	1.241926917
3495	1.241748935
3496	1.241525711
3497	1.241364034
3498	1.241241116
3499	1.241196126
3500	1.240773479
3501	1.240495304
3502	1.240269922
3503	1.240034997
3504	1.239742248
3505	1.239660465
3506	1.239655656
3507	1.239349219
3508	1.239110125
3509	1.238918043
3510	1.238671054
3511	1.23837635
3512	1.238228313
3513	1.23808625
3514	1.23787583
3515	1.237650479
3516	1.237384749
3517	1.237219794
3518	1.236970709
3519	1.236892831
3520	1.236538649
3521	1.236287794
3522	1.236225225
3523	1.23601423
3524	1.235905435
3525	1.2357709
3526	1.235544055
3527	1.235316144
3528	1.235079701
3529	1.234850398
3530	1.23466545
3531	1.234546318
3532	1.234331233
3533	1.234115421
3534	1.234070673
3535	1.233926158
3536	1.233782171
3537	1.233613729
3538	1.233594588
3539	1.233444291
3540	1.233195967
3541	1.232969201
3542	1.232665468
3543	1.23248581
3544	1.232479738
3545	1.232086099
3546	1.231898493
3547	1.231786075
3548	1.231476971
3549	1.231458486
3550	1.231233619
3551	1.230944839
3552	1.230710733
3553	1.23035609
3554	1.230064319
3555	1.229995952
3556	1.229759207
3557	1.22959192
3558	1.22937044
3559	1.229092549
3560	1.228789512
3561	1.228684147
3562	1.228348054
3563	1.228176001
3564	1.22797225
3565	1.227744713
3566	1.227283645
3567	1.227151895
3568	1.227024648
3569	1.226794267
3570	1.22660274
3571	1.226384604
3572	1.226265211
3573	1.226062763
3574	1.225879974
3575	1.22585563
3576	1.225695718
3577	1.225318768
3578	1.225201398
3579	1.224920743
3580	1.224808274
3581	1.224568639
3582	1.224330588
3583	1.224086402
3584	1.223889311
3585	1.223598216
3586	1.223590353
3587	1.223431188
3588	1.22319598
3589	1.223048699
3590	1.22284032
3591	1.222711447
3592	1.222699196
3593	1.222382957
3594	1.22213007
3595	1.222022494
3596	1.221838288
3597	1.221760531
3598	1.221646964
3599	1.221452234
3600	1.221371815
3601	1.221179248
3602	1.22093268
3603	1.220710342
3604	1.220460589
3605	1.220393838
3606	1.220129334
3607	1.219960765
3608	1.21979696
3609	1.219669997
3610	1.219647617
3611	1.219574334
3612	1.219391734
3613	1.219214414
3614	1.219020028
3615	1.218994211
3616	1.218852505
3617	1.218713625
3618	1.218638219
3619	1.218334451
3620	1.21819633
3621	1.217968911
3622	1.217808698
3623	1.217468836
3624	1.217330719
3625	1.217168666
3626	1.217079628
3627	1.216865388
3628	1.216785935
3629	1.216693006
3630	1.216455215
3631	1.216450333
3632	1.216205115
3633	1.216037826
3634	1.215904842
3635	1.215776498
3636	1.215544725
3637	1.215387192
3638	1.215207914
3639	1.215050427
3640	1.214758446
3641	1.214648798
3642	1.214466718
3643	1.214185541
3644	1.214153318
3645	1.213930092
3646	1.213913882
3647	1.213584978
3648	1.213369635
3649	1.213137624
3650	1.212797848
3651	1.212577081
3652	1.21233056
3653	1.212224679
3654	1.212096653
3655	1.211898163
3656	1.211884665
3657	1.211874449
3658	1.21167138
3659	1.211521841
3660	1.211238517
3661	1.210907097
3662	1.210683544
3663	1.210482211
3664	1.210199789
3665	1.209936043
3666	1.209707217
3667	1.20957013
3668	1.209311951
3669	1.209000817
3670	1.208908705
3671	1.208809692
3672	1.208663662
3673	1.20842516
3674	1.208291133
3675	1.208109963
3676	1.20784489
3677	1.20767322
3678	1.207450835
3679	1.207329661
3680	1.207175356
3681	1.20688267
3682	1.20668374
3683	1.206524085
3684	1.206416934
3685	1.206267082
3686	1.205979483
3687	1.205816052
3688	1.205579058
3689	1.205496944
3690	1.205330809
3691	1.205185931
3692	1.205179947
3693	1.205092547
3694	1.204797605
3695	1.204701942
3696	1.204433596
3697	1.204199511
3698	1.203993583
3699	1.203766917
3700	1.203762483
3701	1.203605264
3702	1.203494666
3703	1.203382557
3704	1.203199554
3705	1.203073811
3706	1.202853473
3707	1.202658162
3708	1.202451272
3709	1.202290884
3710	1.202058628
3711	1.20183861
3712	1.201516244
3713	1.201306487
3714	1.201154854
3715	1.201023174
3716	1.200913563
3717	1.200695904
3718	1.200516401
3719	1.200315179
3720	1.200273226
3721	1.200021363
3722	1.199650957
3723	1.199473492
3724	1.199293771
3725	1.199170655
3726	1.199031136
3727	1.198748981
3728	1.198602567
3729	1.198383428
3730	1.198139187
3731	1.198091152
3732	1.197957605
3733	1.19774662
3734	1.197561231
3735	1.197385347
3736	1.197072208
3737	1.196904968
3738	1.196778705
3739	1.196400952
3740	1.196140887
3741	1.195960099
3742	1.195726553
3743	1.195532327
3744	1.195360518
3745	1.195178504
3746	1.194966881
3747	1.194740264
3748	1.194508999
3749	1.194259065
3750	1.193932985
3751	1.193772844
3752	1.193640973
3753	1.193427208
3754	1.193199422
3755	1.192967406
3756	1.192723825
3757	1.192666347
3758	1.192657678
3759	1.192411926
3760	1.19226026
3761	1.192069871
3762	1.191927072
3763	1.191805888
3764	1.191585788
3765	1.191441664
3766	1.191305168
3767	1.191201712
3768	1.191191289
3769	1.191049089
3770	1.190955348
3771	1.190754874
3772	1.190491382
3773	1.190278966
3774	1.190070864
3775	1.189835604
3776	1.189707813
3777	1.189557119
3778	1.189551569
3779	1.189340597
3780	1.189131158
3781	1.189013934
3782	1.189001867
3783	1.188969161
3784	1.188691923
3785	1.188678524
3786	1.188672701
3787	1.188512654
3788	1.188348801
3789	1.188141241
3790	1.188042478
3791	1.188037477
3792	1.187817097
3793	1.187811289
3794	1.187592103
3795	1.18740688
3796	1.187230765
3797	1.18711078
3798	1.186887179
3799	1.186782188
3800	1.186669797
3801	1.186451913
3802	1.186336265
3803	1.186182541
3804	1.185912221
3805	1.185733258
3806	1.185448041
3807	1.185218052
3808	1.185021956
3809	1.184848373
3810	1.184754678
3811	1.184533655
3812	1.184527825
3813	1.184321347
3814	1.184146952
3815	1.184084894
3816	1.183866845
3817	1.183604619
3818	1.183365149
3819	1.183126907
3820	1.182894262
3821	1.18279956
3822	1.182682988
3823	1.182499698
3824	1.182413522
3825	1.182222923
3826	1.182077708
3827	1.181807736
3828	1.181655802
3829	1.181405093
3830	1.181307952
3831	1.181295093
3832	1.181133207
3833	1.181083178
3834	1.181041295
3835	1.180821935
3836	1.180609062
3837	1.180602388
3838	1.180597994
3839	1.180336643
3840	1.180143156
3841	1.179893433
3842	1.179776978
3843	1.179671739
3844	1.179561128
3845	1.179464486
3846	1.179375218
3847	1.179227445
3848	1.179142945
3849	1.179006897
3850	1.178791577
3851	1.178507431
3852	1.178311441
3853	1.17802311
3854	1.177835162
3855	1.17763817
3856	1.177585775
3857	1.177444494
3858	1.177262985
3859	1.17705538
3860	1.176958794
3861	1.176830757
3862	1.176661856
3863	1.176478961
3864	1.176352994
3865	1.176151772
3866	1.176007146
3867	1.175870354
3868	1.175714233
3869	1.175553373
3870	1.175322632
3871	1.175207902
3872	1.175003552
3873	1.174837129
3874	1.174754222
3875	1.174589491
3876	1.17452812
3877	1.17427615
3878	1.174262817
3879	1.174096971
3880	1.173881836
3881	1.173561688
3882	1.173367994
3883	1.173207725
3884	1.172958616
3885	1.172741708
3886	1.172601788
3887	1.172384687
3888	1.172133413
3889	1.172092821
3890	1.171841111
3891	1.171616459
3892	1.171432145
3893	1.171182859
3894	1.171067819
3895	1.170828988
3896	1.170742351
3897	1.170527898
3898	1.170388868
3899	1.170305589
3900	1.170056744
3901	1.169848822
3902	1.169758735
3903	1.16953456
3904	1.169392758
3905	1.169289068
3906	1.16905454
3907	1.168873757
3908	1.168769693
3909	1.168458661
3910	1.168328501
3911	1.16817188
3912	1.167941492
3913	1.167730712
3914	1.167580947
3915	1.167424827
3916	1.167298296
3917	1.167116143
3918	1.167036886
3919	1.166855549
3920	1.166815825
3921	1.166488501
3922	1.166325213
3923	1.166096548
3924	1.165962649
3925	1.165760568
3926	1.165675076
3927	1.165477887
3928	1.165380922
3929	1.165134195
3930	1.164985372
3931	1.164930764
3932	1.164573386
3933	1.164375971
3934	1.164177455
3935	1.164071869
3936	1.163943765
3937	1.163767688
3938	1.163613606
3939	1.163500109
3940	1.163304579
3941	1.16318216
3942	1.163023352
3943	1.1627939
3944	1.162640327
3945	1.162310742
3946	1.162219834
3947	1.16203269
3948	1.161836225
3949	1.161697645
3950	1.161532453
3951	1.1614102
3952	1.161244909
3953	1.161005877
3954	1.160796056
3955	1.160569029
3956	1.160347693
3957	1.1602315
3958	1.160194136
3959	1.160012543
3960	1.159890477
3961	1.15969945
3962	1.15932697
3963	1.159090146
3964	1.158931449
3965	1.158743774
3966	1.158508848
3967	1.158293608
3968	1.158245558
3969	1.157976315
3970	1.157730966
3971	1.157509056
3972	1.157326128
3973	1.157082053
3974	1.156890433
3975	1.156878795
3976	1.156701019
3977	1.156410909
3978	1.156291429
3979	1.156009366
3980	1.155846609
3981	1.155637983
3982	1.155512906
3983	1.155505472
3984	1.155365515
3985	1.155278008
3986	1.155113329
3987	1.154956236
3988	1.154804773
3989	1.154649188
3990	1.154549522
3991	1.15443279
3992	1.154272485
3993	1.154100285
3994	1.154082766
3995	1.15387845
3996	1.153803202
3997	1.153710784
3998	1.153635833
3999	1.153482531
4000	1.15336375
4001	1.153310595
4002	1.153298061
4003	1.153111296
4004	1.153002317
4005	1.152787915
4006	1.152557609
4007	1.152393219
4008	1.152288343
4009	1.151985248
4010	1.151922476
4011	1.151775417
4012	1.151613151
4013	1.151440878
4014	1.151323743
4015	1.151038475
4016	1.1507469
4017	1.150643478
4018	1.150538309
4019	1.150439689
4020	1.150236245
4021	1.150131928
4022	1.15000424
4023	1.149783975
4024	1.149640073
4025	1.149293325
4026	1.149114749
4027	1.148779664
4028	1.148608335
4029	1.148439516
4030	1.148300359
4031	1.148099558
4032	1.148091619
4033	1.147858757
4034	1.147840681
4035	1.147593614
4036	1.147493609
4037	1.147290707
4038	1.147153486
4039	1.146834898
4040	1.146729209
4041	1.146501787
4042	1.146325473
4043	1.146141943
4044	1.146003166
4045	1.145664702
4046	1.145458429
4047	1.145174918
4048	1.145102406
4049	1.144891953
4050	1.144833272
4051	1.144737398
4052	1.14461851
4053	1.144491518
4054	1.144221018
4055	1.144119843
4056	1.144069066
4057	1.143981512
4058	1.143766162
4059	1.143614489
4060	1.143433725
4061	1.143128946
4062	1.142992527
4063	1.142770889
4064	1.142566643
4065	1.142460332
4066	1.142452623
4067	1.14229563
4068	1.142065892
4069	1.141910618
4070	1.14160095
4071	1.141408979
4072	1.141397397
4073	1.141347692
4074	1.141152543
4075	1.141004427
4076	1.14089993
4077	1.140716463
4078	1.140670327
4079	1.140433818
4080	1.140188341
4081	1.140091529
4082	1.139926541
4083	1.139730497
4084	1.139574658
4085	1.139427375
4086	1.139252866
4087	1.138908394
4088	1.138836777
4089	1.138747796
4090	1.138644974
4091	1.138478613
4092	1.13831895
4093	1.138222183
4094	1.137882563
4095	1.137876146
4096	1.137770108
4097	1.137579756
4098	1.137489693
4099	1.137222484
4100	1.136951788
4101	1.136806226
4102	1.136740348
4103	1.136584968
4104	1.136443387
4105	1.136342306
4106	1.136222904
4107	1.136129154
4108	1.136059215
4109	1.135811231
4110	1.135806721
4111	1.135565857
4112	1.135482141
4113	1.135240398
4114	1.134995028
4115	1.134974891
4116	1.134854011
4117	1.134614573
4118	1.134397523
4119	1.134300913
4120	1.134088211
4121	1.134001916
4122	1.133878077
4123	1.133774268
4124	1.133602643
4125	1.133497239
4126	1.133489951
4127	1.133272939
4128	1.133173135
4129	1.133108746
4130	1.132831482
4131	1.1327589
4132	1.132661073
4133	1.132489168
4134	1.13239237
4135	1.132289116
4136	1.132126435
4137	1.13186901
4138	1.131856837
4139	1.131804925
4140	1.131668357
4141	1.131540262
4142	1.131304196
4143	1.131178697
4144	1.131161782
4145	1.131061781
4146	1.131057996
4147	1.131007951
4148	1.130742782
4149	1.130735782
4150	1.13061289
4151	1.130547111
4152	1.130401653
4153	1.130312856
4154	1.13004236
4155	1.129931124
4156	1.129698936
4157	1.129460162
4158	1.129227107
4159	1.129093064
4160	1.128904913
4161	1.128736962
4162	1.128485724
4163	1.128237126
4164	1.127971677
4165	1.127837063
4166	1.127694134
4167	1.127493262
4168	1.12725682
4169	1.127084676
4170	1.126912032
4171	1.126800884
4172	1.126607725
4173	1.126496787
4174	1.126274385
4175	1.126072376
4176	1.125926106
4177	1.125662282
4178	1.125526722
4179	1.125318118
4180	1.125166747
4181	1.124984659
4182	1.124909122
4183	1.124700249
4184	1.124426069
4185	1.124160498
4186	1.124073946
4187	1.124022579
4188	1.123923774
4189	1.123838487
4190	1.123770433
4191	1.123577567
4192	1.123459392
4193	1.12331097
4194	1.123151599
4195	1.123071445
4196	1.122856223
4197	1.122704186
4198	1.122408781
4199	1.122172229
4200	1.121999547
4201	1.121794781
4202	1.121776876
4203	1.121699396
4204	1.121347546
4205	1.121196987
4206	1.120961831
4207	1.120823028
4208	1.120640443
4209	1.120552085
4210	1.120262432
4211	1.120076593
4212	1.120002473
4213	1.119932833
4214	1.11969657
4215	1.119462249
4216	1.11938214
4217	1.119171631
4218	1.119121061
4219	1.1190211
4220	1.11886514
4221	1.118761417
4222	1.118558901
4223	1.118406432
4224	1.118284861
4225	1.118114628
4226	1.117908698
4227	1.117792334
4228	1.117654277
4229	1.117402801
4230	1.117273866
4231	1.116989269
4232	1.116825342
4233	1.116716099
4234	1.116503779
4235	1.116268813
4236	1.116179707
4237	1.116024734
4238	1.115870255
4239	1.1157755
4240	1.115569128
4241	1.115373198
4242	1.115272983
4243	1.115106158
4244	1.114998955
4245	1.114875111
4246	1.114613567
4247	1.114359453
4248	1.114095036
4249	1.113853241
4250	1.113609785
4251	1.113442408
4252	1.1132998
4253	1.11312836
4254	1.113034465
4255	1.112930385
4256	1.112920513
4257	1.112753304
4258	1.112674201
4259	1.112509134
4260	1.112435631
4261	1.112279593
4262	1.112079026
4263	1.111877943
4264	1.111691852
4265	1.111531987
4266	1.111399628
4267	1.111395126
4268	1.111372567
4269	1.111183839
4270	1.111169016
4271	1.111078119
4272	1.110834772
4273	1.110540745
4274	1.110351884
4275	1.110118649
4276	1.109971277
4277	1.109910956
4278	1.109708554
4279	1.109415682
4280	1.109208371
4281	1.108853425
4282	1.108684763
4283	1.108626803
4284	1.108479837
4285	1.108224239
4286	1.108072676
4287	1.107940607
4288	1.107783117
4289	1.107561863
4290	1.107303219
4291	1.107073429
4292	1.106943451
4293	1.106935756
4294	1.106715617
4295	1.106525867
4296	1.106427208
4297	1.106130243
4298	1.105958735
4299	1.10577809
4300	1.105581614
4301	1.105357345
4302	1.10526139
4303	1.105254982
4304	1.105069958
4305	1.104859394
4306	1.104751817
4307	1.104538108
4308	1.104433952
4309	1.104429447
4310	1.104249053
4311	1.104059963
4312	1.103977625
4313	1.103955402
4314	1.103821938
4315	1.103638311
4316	1.103429684
4317	1.103216121
4318	1.10309158
4319	1.103012731
4320	1.102958319
4321	1.10279304
4322	1.102608853
4323	1.102470397
4324	1.102422736
4325	1.102280473
4326	1.102035732
4327	1.101854042
4328	1.101623248
4329	1.101616182
4330	1.101529144
4331	1.101320466
4332	1.101195916
4333	1.10106746
4334	1.100925707
4335	1.10079086
4336	1.10054991
4337	1.100323968
4338	1.100168338
4339	1.100056067
4340	1.09986445
4341	1.099733798
4342	1.099559258
4343	1.099328867
4344	1.099137978
4345	1.098915763
4346	1.098732584
4347	1.098648437
4348	1.098639067
4349	1.098455044
4350	1.098227013
4351	1.098092309
4352	1.097870702
4353	1.097751936
4354	1.097565937
4355	1.097455927
4356	1.097255231
4357	1.097025226
4358	1.097003681
4359	1.096938105
4360	1.096848524
4361	1.096840983
4362	1.096667875
4363	1.096393669
4364	1.096230436
4365	1.096001959
4366	1.095792416
4367	1.095555001
4368	1.095389677
4369	1.09518966
4370	1.095091115
4371	1.094816663
4372	1.09470315
4373	1.094615022
4374	1.094473013
4375	1.094290353
4376	1.094192332
4377	1.094110402
4378	1.094014434
4379	1.093905739
4380	1.093828798
4381	1.093680244
4382	1.093625169
4383	1.09344915
4384	1.093231456
4385	1.093025346
4386	1.092922008
4387	1.09275289
4388	1.09258529
4389	1.092226277
4390	1.092034612
4391	1.091843
4392	1.091638518
4393	1.091314731
4394	1.091170628
4395	1.091044212
4396	1.090877637
4397	1.090825279
4398	1.090674357
4399	1.090458447
4400	1.090286665
4401	1.090169253
4402	1.089967903
4403	1.089766648
4404	1.089568049
4405	1.089474996
4406	1.089268801
4407	1.089049143
4408	1.088846159
4409	1.088694477
4410	1.088647468
4411	1.088421526
4412	1.08817474
4413	1.088171134
4414	1.088166979
4415	1.087993905
4416	1.087845973
4417	1.087734484
4418	1.087548977
4419	1.087369042
4420	1.08718087
4421	1.08693842
4422	1.086703829
4423	1.086406959
4424	1.08621006
4425	1.086035537
4426	1.085858661
4427	1.08575175
4428	1.085619986
4429	1.085385187
4430	1.085131967
4431	1.085009839
4432	1.085005491
4433	1.084785892
4434	1.084672665
4435	1.084518285
4436	1.084430289
4437	1.084255727
4438	1.084084512
4439	1.083935093
4440	1.083864614
4441	1.083716228
4442	1.083572751
4443	1.08348647
4444	1.083291836
4445	1.083210662
4446	1.082981247
4447	1.082784954
4448	1.082692934
4449	1.082476771
4450	1.082211457
4451	1.082106413
4452	1.081995114
4453	1.081807466
4454	1.081435243
4455	1.081277829
4456	1.081070228
4457	1.080875648
4458	1.080826964
4459	1.080623333
4460	1.080400623
4461	1.080346119
4462	1.080341766
4463	1.079980002
4464	1.079975898
4465	1.079812818
4466	1.079715605
4467	1.079599208
4468	1.079358115
4469	1.079242974
4470	1.07907633
4471	1.078890436
4472	1.078701148
4473	1.078580504
4474	1.078396554
4475	1.078272454
4476	1.078112605
4477	1.078039851
4478	1.077817987
